doi;agreement;yfa_kod;article_title;corresponding_auth;approved_date;approved_year;first_published;apc;apc_source;currency;over limit;oa_type
10.1007/s10899-021-10007-4;Springer Compact;YFA_SCO;;Maria Vinberg;2021-01-26;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12877-021-02031-1;Springer Fully Open;YFA_SOA;;Breiffni Leavy;2021-01-27;2021;;2090,00;List Price;EUR;;Guld
10.1007/s10899-021-10005-6;Springer Compact;YFA_SCO;;Håkan Wall;2021-01-27;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s40359-021-00523-8;Springer Fully Open;YFA_SOA;;Ashley McAllister;2021-01-27;2021;;1180,00;List Price;EUR;;Guld
10.1007/s10072-021-05085-6;Springer Compact;YFA_SCO;;Per Wändell;2021-01-28;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41598-021-83157-5;Springer Fully Open;YFA_SOA;;Riccardo Iacobelli;2021-01-29;2021;;1690,00;List Price;EUR;;Guld
10.1007/s00428-021-03039-z;Springer Compact;YFA_SCO;;Lars Egevad;2021-01-29;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s10198-021-01265-5;Springer Compact;YFA_SCO;;jad shedrawy;2021-01-29;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41467-021-21540-6;Springer Fully Open;YFA_SOA;;Roman Zubarev;2021-02-01;2021;;4530,00;List Price;EUR;;Guld
10.1186/s12933-021-01233-6;Springer Fully Open;YFA_SOA;;Giulia Ferrannini;2021-02-01;2021;;2790,00;List Price;EUR;;Guld
10.1186/s12913-020-06043-2;Springer Fully Open;YFA_SOA;;Ashley McAllister;2021-02-01;2021;;2040,00;List Price;EUR;;Guld
10.1186/s12884-021-03604-z;Springer Fully Open;YFA_SOA;;Stefhanie Romero;2021-02-01;2021;;1990,00;List Price;EUR;;Guld
10.1186/s12936-021-03620-6;Springer Fully Open;YFA_SOA;;Leyre Pernaute-Lau;2021-02-01;2021;;2090,00;List Price;EUR;;Guld
10.1186/s12947-021-00243-4;Springer Fully Open;YFA_SOA;;Jonas Jenner;2021-02-03;2021;;2190,00;List Price;EUR;;Guld
10.1186/s12883-021-02101-2;Springer Fully Open;YFA_SOA;;Philip von Rosen;2021-02-03;2021;;1990,00;List Price;EUR;;Guld
10.1038/s41598-021-83428-1;Springer Fully Open;YFA_SOA;;Daniel Ferreira;2021-02-03;2021;;1690,00;List Price;EUR;;Guld
10.1007/s10578-021-01135-4;Springer Compact;YFA_SCO;;Caroline Gromark;2021-02-04;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12889-021-10387-7;Springer Fully Open;YFA_SOA;;Roman Kuster;2021-02-04;2021;;2290,00;List Price;EUR;;Guld
10.1007/s00127-021-02036-6;Springer Compact;YFA_SCO;;Richard Bränström;2021-02-04;2021;;2289,00;Discounted;EUR;;Hybrid
10.14283/jpad.2021.2;Springer Compact;YFA_SCO;;Victor Bloniecki Kallio;2021-02-08;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s13063-021-05091-1;Springer Fully Open;YFA_SOA;;Alexandra Halvarsson;2021-02-08;2021;;1870,00;List Price;EUR;;Guld
10.1038/s41598-021-81306-4;Springer Fully Open;YFA_SOA;;Josef Isung;2021-02-08;2021;;1690,00;List Price;EUR;;Guld
10.1038/s41598-021-81453-8;Springer Fully Open;YFA_SOA;;Johanna Wallensten;2021-02-08;2021;;1690,00;List Price;EUR;;Guld
10.1038/s41467-021-21085-8;Springer Fully Open;YFA_SOA;;Yihai Cao;2021-02-08;2021;;4530,00;List Price;EUR;;Guld
10.1038/s41598-021-81662-1;Springer Fully Open;YFA_SOA;;Sofia Gernaat;2021-02-08;2021;;1570,00;List Price;EUR;;Guld
10.1007/s40620-021-00979-2;Springer Compact;YFA_SCO;;Jonas Ludvigsson;2021-02-08;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s10020-021-00279-2;Springer Fully Open;YFA_SOA;;Ioanna Markaki;2021-02-08;2021;;2290,00;List Price;EUR;;Guld
10.1186/s12884-021-03635-6;Springer Fully Open;YFA_SOA;;Ganesh Acharya;2021-02-09;2021;;1990,00;List Price;EUR;;Guld
10.1007/s43630-021-00017-x;Springer Compact;YFA_SCO;;Pelle Lindqvist;2021-02-09;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00216-021-03211-z;Springer Compact;YFA_SCO;;Anders Helander;2021-02-09;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41467-021-21725-z;Springer Fully Open;YFA_SOA;;Patrik Ernfors;2021-02-11;2021;;4530,00;List Price;EUR;;Guld
10.1186/s13054-021-03503-x;Springer Fully Open;YFA_SOA;;Caroline Lindblad;2021-02-12;2021;;2680,00;List Price;EUR;;Guld
10.1038/s41598-021-84356-w;Springer Fully Open;YFA_SOA;;Joakim Dillner;2021-02-12;2021;;1690,00;List Price;EUR;;Guld
10.1186/s13073-021-00855-5;Springer Fully Open;YFA_SOA;;Anna Lindstrand;2021-02-12;2021;;3490,00;List Price;EUR;;Guld
10.1038/s41598-021-84141-9;Springer Fully Open;YFA_SOA;;Brun Ulfhake;2021-02-12;2021;;1690,00;List Price;EUR;;Guld
10.1186/s12915-021-00979-5;Springer Fully Open;YFA_SOA;;Maria Ankarcrona;2021-02-15;2021;;2690,00;List Price;EUR;;Guld
10.1007/s00167-021-06491-1;Springer Compact;YFA_SCO;;Christoffer von Essen;2021-02-16;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s13195-021-00790-y;Springer Fully Open;YFA_SOA;;Anna Matton;2021-02-16;2021;;2570,00;List Price;EUR;;Guld
10.1186/s12879-021-05914-1;Springer Fully Open;YFA_SOA;;Anna Damlin;2021-02-17;2021;;1990,00;List Price;EUR;;Guld
10.1038/s41467-021-21924-8;Springer Fully Open;YFA_SOA;;Jesper Haeggström;2021-02-17;2021;;4530,00;List Price;EUR;;Guld
10.1038/s41598-021-84476-3;Springer Fully Open;YFA_SOA;;Axel Rosell;2021-02-17;2021;;1690,00;List Price;EUR;;Guld
10.1186/s12885-021-08132-9;Springer Fully Open;YFA_SOA;;Doghao Lu;2021-02-22;2021;;2170,00;List Price;EUR;;Guld
10.1007/s10096-021-04194-6;Springer Compact;YFA_SCO;;Chaitanya Tellapragada;2021-02-22;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00192-021-04698-x;Springer Compact;YFA_SCO;;Edward Morcos;2021-02-22;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s13054-021-03511-x;Springer Fully Open;YFA_SOA;;Erik Zettersten;2021-02-24;2021;;2890,00;List Price;EUR;;Guld
10.1007/s00192-021-04700-6;Springer Compact;YFA_SCO;;Emilia Rotstein;2021-02-25;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41598-021-85022-x;Springer Fully Open;YFA_SOA;;Karin Söderberg-Löfdal;2021-02-26;2021;;1690,00;List Price;EUR;;Guld
10.1007/s10654-021-00730-y;Springer Compact;YFA_SCO;;Yiqiang Zhan;2021-03-01;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00167-021-06517-8;Springer Compact;YFA_SCO;;Riccardo Cristiani;2021-03-04;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12889-021-10522-4;Springer Fully Open;YFA_SOA;;Susanne Guidetti;2021-03-04;2021;;2290,00;List Price;EUR;;Guld
10.1007/s11469-021-00507-0;Springer Compact;YFA_SCO;;Giorgio Grossi;2021-03-05;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12910-021-00597-4;Springer Fully Open;YFA_SOA;;Cecilia Bartholdson;2021-03-08;2021;;1390,00;List Price;EUR;;Guld
10.1186/s13063-021-05167-y;Springer Fully Open;YFA_SOA;;Carina King;2021-03-05;2021;;1870,00;List Price;EUR;;Guld
10.1007/s00259-021-05277-4;Springer Compact;YFA_SCO;;Agneta Nordberg;2021-03-06;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12889-021-10581-7;Springer Fully Open;YFA_SOA;;Åsa Norman;2021-03-08;2021;;2290,00;List Price;EUR;;Guld
10.1186/s12974-021-02124-z;Springer Fully Open;YFA_SOA;;Jinming Han;2021-03-08;2021;;2590,00;List Price;EUR;;Guld
10.1007/s12264-021-00654-3;Springer Compact;YFA_SCO;;Hans-Gustaf  Ljunggren;2021-03-08;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s10654-021-00737-5;Springer Compact;YFA_SCO;;Susanna Larsson;2021-03-08;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41467-021-22331-9;Springer Fully Open;YFA_SOA;;Jaakko patrakka;2021-03-09;2021;;4530,00;List Price;EUR;;Guld
10.1186/s12909-021-02606-x;Springer Fully Open;YFA_SOA;;Hanna Wijk;2021-03-09;2021;;1790,00;List Price;EUR;;Guld
10.1007/s11764-021-01017-7;Springer Compact;YFA_SCO;;Lingjing Chen;2021-03-11;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s10096-021-04211-8;Springer Compact;YFA_SCO;;Viveka Nordberg;2021-03-11;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41598-021-86324-w;Springer Fully Open;YFA_SOA;;Federica Laguzzi;2021-03-11;2021;;1690,00;List Price;EUR;;Guld
10.1007/s00395-021-00859-7;Springer Compact;YFA_SCO;;Zhichao Zhou;2021-03-11;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s43246-021-00147-w;Springer Fully Open;YFA_SOA;;Anna Rising;2021-03-12;2021;;2570,00;List Price;EUR;;Guld
10.1007/s00417-021-05146-8;Springer Compact;YFA_SCO;;David Epstein;2021-03-15;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00420-021-01672-4;Springer Compact;YFA_SCO;;Ulrik Lidwall;2021-03-15;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00268-021-06054-y;Springer Compact;YFA_SCO;;Daniel Asklid;2021-03-15;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41539-021-00096-6;Springer Fully Open;YFA_SOA;;Torkel Klingberg;2021-03-15;2021;;1790,00;List Price;EUR;;Guld
10.1007/s10552-021-01413-5;Springer Compact;YFA_SCO;;Lukas Löfling;2021-03-15;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s40620-021-01022-0;Springer Compact;YFA_SCO;;Hong Xu;2021-03-16;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s13304-021-01027-1;Springer Compact;YFA_SCO;;Nele Brusselaers;2021-03-16;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00125-021-05437-z;Springer Compact;YFA_SCO;;Jan  Bolinder;2021-03-16;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12913-021-06290-x;Springer Fully Open;YFA_SOA;;Olivia Biermann;2021-03-16;2021;;2170,00;List Price;EUR;;Guld
10.1186/s12912-021-00577-4;Springer Fully Open;YFA_SOA;;Åsa Franzén-Dahlin;2021-03-18;2021;;1990,00;List Price;EUR;;Guld
10.1038/s41598-021-86589-1;Springer Fully Open;YFA_SOA;;Maoli Duan;2021-03-18;2021;;1690,00;List Price;EUR;;Guld
10.1007/s00223-021-00835-2;Springer Compact;YFA_SCO;;Barbro Malmgren;2021-03-18;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00127-021-02065-1;Springer Compact;YFA_SCO;;Anna-Clara Hollander;2021-03-19;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12873-021-00435-1;Springer Fully Open;YFA_SOA;;Veronica Vicente;2021-03-19;2021;;1690,00;List Price;EUR;;Guld
10.1007/s10865-021-00216-y;Springer Compact;YFA_SCO;;Anna-Maria Lampousi;2021-03-22;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s00228-021-03122-z;Springer Compact;YFA_SCO;;Essi Heinonen;2021-03-22;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s12022-021-09675-0;Springer Compact;YFA_SCO;;C. Juhlin;2021-03-22;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12913-021-06310-w;Springer Fully Open;YFA_SOA;;Annina Ropponen;2021-03-22;2021;;2170,00;List Price;EUR;;Guld
10.1186/s12961-021-00712-2;Springer Fully Open;YFA_SOA;;Soha El Halabi;2021-03-23;2021;;2190,00;List Price;EUR;;Guld
10.1007/s00259-021-05311-5;Springer Compact;YFA_SCO;;Agneta Nordberg;2021-03-23;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41467-021-22713-z;Springer Fully Open;YFA_SOA;;Johan Lundberg;2021-03-24;2021;;4530,00;List Price;EUR;;Guld
10.1038/s41598-021-87096-z;Springer Fully Open;YFA_SOA;;Sophie Erhardt;2021-03-23;2021;;1690,00;List Price;EUR;;Guld
10.1007/s00268-021-06070-y;Springer Compact;YFA_SCO;;Ivan Shabo;2021-03-25;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12889-021-10693-0;Springer Fully Open;YFA_SOA;;Vishal Diwan;2021-03-24;2021;;2290,00;List Price;EUR;;Guld
10.1007/s10571-021-01079-2;Springer Compact;YFA_SCO;;camilla Krizhanovskii;2021-03-25;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12889-021-10703-1;Springer Fully Open;YFA_SOA;;Lingjing Chen;2021-03-26;2021;;2290,00;List Price;EUR;;Guld
10.1186/s13104-021-05545-4;Springer Fully Open;YFA_SOA;;Kimmo Sorjonen;2021-03-26;2021;;1330,00;List Price;EUR;;Guld
10.1038/s41398-021-01332-8;Springer Fully Open;YFA_SOA;;Yuniesky Andrade-Talavera;2021-03-28;2021;;3170,00;List Price;EUR;;Guld
10.1038/s42003-021-02050-z;Springer Fully Open;YFA_SOA;;Giovanna Zinzalla;2021-03-29;2021;;2680,00;List Price;EUR;;Guld
10.1186/s13075-021-02495-x;Springer Fully Open;YFA_SOA;;Xia Jiang;2021-03-31;2021;;2490,00;List Price;EUR;;Guld
10.1186/s12916-021-01977-8;Springer Fully Open;YFA_SOA;;Susanna Larsson;2021-04-01;2021;;2890,00;List Price;EUR;;Guld
10.1007/s00268-021-06094-4;Springer Compact;YFA_SCO;;Ulf Gustafsson;2021-04-06;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s13053-021-00181-2;Springer Fully Open;YFA_SOA;;Karin Wallander;2021-04-07;2021;;2090,00;List Price;EUR;;Guld
10.1186/s12874-021-01266-1;Springer Fully Open;YFA_SOA;;Paul Lambert;2021-04-08;2021;;2190,00;List Price;EUR;;Guld
10.1007/s11948-021-00303-y;Springer Compact;YFA_SCO;;Gert Helgesson;2021-04-09;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41419-021-03695-8;Springer Fully Open;YFA_SOA;;Qiang Pan-Hammarström;2021-04-12;2021;;3290,00;List Price;EUR;;Guld
10.1007/s00464-021-08486-y;Springer Compact;YFA_SCO;;Daniel Asklid;2021-04-12;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s41077-021-00166-0;Springer Fully Open;YFA_SOA;;Ralph MacKinnon;2021-04-12;2021;;1990,00;List Price;EUR;;Guld
10.1186/s12933-021-01282-x;Springer Fully Open;YFA_SOA;;Alexander Zabala;2021-04-12;2021;;2790,00;List Price;EUR;;Guld
10.1186/s12882-021-02353-7;Springer Fully Open;YFA_SOA;;Jonas Ludvigsson;2021-04-12;2021;;1990,00;List Price;EUR;;Guld
10.1038/s41598-021-88390-6;Springer Fully Open;YFA_SOA;;Gustav Stålhammar;2021-04-12;2021;;1690,00;List Price;EUR;;Guld
10.1038/s41598-021-88742-2;Springer Fully Open;YFA_SOA;;Giorgio Tettamanti;2021-04-13;2021;;1690,00;List Price;EUR;;Guld
10.1186/s13011-021-00375-w;Springer Fully Open;YFA_SOA;;Pia Kvillemo;2021-04-13;2021;;2190,00;List Price;EUR;;Guld
10.1186/s13395-021-00267-4;Springer Fully Open;YFA_SOA;;Lars Larsson;2021-04-13;2021;;2090,00;List Price;EUR;;Guld
10.1007/s00420-021-01697-9;Springer Compact;YFA_SCO;;Daniel Falkstedt;2021-04-13;2021;;2289,00;Discounted;EUR;;Hybrid
10.1245/s10434-021-10026-w;Springer Compact;YFA_SCO;;Pernilla Lagergren;2021-04-13;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12913-021-06397-1;Springer Fully Open;YFA_SOA;;Fanny Goude;2021-04-14;2021;;2170,00;List Price;EUR;;Guld
10.1007/s00198-021-05956-w;Springer Compact;YFA_SCO;;Anna C. Meyer;2021-04-14;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12913-021-06392-6;Springer Fully Open;YFA_SOA;;Mats Brommels;2021-04-14;2021;;2170,00;List Price;EUR;;Guld
10.1186/s12905-021-01306-4;Springer Fully Open;YFA_SOA;;Helena Bergström;2021-04-14;2021;;1990,00;List Price;EUR;;Guld
10.1038/s41398-021-01376-w;Springer Fully Open;YFA_SOA;;Jonas Svensson;2021-04-15;2021;;3170,00;List Price;EUR;;Guld
10.1186/s12888-021-03212-3;Springer Fully Open;YFA_SOA;;Cynthia Bulik;2021-04-15;2021;;2190,00;List Price;EUR;;Guld
10.1186/s13075-021-02511-0;Springer Fully Open;YFA_SOA;;Vilija Oke;2021-04-16;2021;;2490,00;List Price;EUR;;Guld
10.1186/s13148-021-01075-9;Springer Fully Open;YFA_SOA;;Ida Karlsson;2021-04-16;2021;;2490,00;List Price;EUR;;Guld
10.1038/s41420-021-00487-z;Springer Fully Open;YFA_SOA;;Soham Gupta;2021-04-19;2021;;1790,00;List Price;EUR;;Guld
10.1186/s13722-021-00235-9;Springer Fully Open;YFA_SOA;;Elisabeth Petersen;2021-04-21;2021;;2090,00;List Price;EUR;;Guld
10.1038/s41598-021-89389-9;Springer Fully Open;YFA_SOA;;Per Johnsson;2021-04-21;2021;;1690,00;List Price;EUR;;Guld
10.1186/s12916-021-01989-4;Springer Fully Open;YFA_SOA;;Qian Yang;2021-04-21;2021;;2890,00;List Price;EUR;;Guld
10.1245/s10434-021-10055-5;Springer Compact;YFA_SCO;;Pernilla Lagergren;2021-04-22;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12884-021-03824-3;Springer Fully Open;YFA_SOA;;Ganesh Acharya;2021-04-26;2021;;1990,00;List Price;EUR;;Guld
10.1186/s12885-021-08225-5;Springer Fully Open;YFA_SOA;;Björn Wahlin;2021-04-26;2021;;2170,00;List Price;EUR;;Guld
10.1007/s00420-021-01701-2;Springer Compact;YFA_SCO;;Klas Gustafsson;2021-04-27;2021;;2289,00;Discounted;EUR;;Hybrid
10.1007/s40273-021-01035-4;Springer Compact;YFA_SCO;;Chantelle Murley;2021-04-27;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12891-021-04301-w;Springer Fully Open;YFA_SOA;;Matthias Tegern;2021-04-27;2021;;1990,00;List Price;EUR;;Guld
10.1186/s10020-021-00308-0;Springer Fully Open;YFA_SOA;;Ulf Andersson;2021-04-27;2021;;2290,00;List Price;EUR;;Guld
10.1186/s12885-021-08265-x;Springer Fully Open;YFA_SOA;;Lars E Eriksson;2021-04-27;2021;;2170,00;List Price;EUR;;Guld
10.1186/s13148-021-01093-7;Springer Fully Open;YFA_SOA;;Cilla Söderhäll;2021-04-27;2021;;2490,00;List Price;EUR;;Guld
10.1186/s12909-021-02687-8;Springer Fully Open;YFA_SOA;;Malin Sellberg;2021-04-27;2021;;1790,00;List Price;EUR;;Guld
10.1007/s00127-021-02099-5;Springer Compact;YFA_SCO;;Ridwanul Amin;2021-04-27;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s12909-021-02683-y;Springer Fully Open;YFA_SOA;;Karin Björklund;2021-04-28;2021;;1790,00;List Price;EUR;;Guld
10.1186/s12889-021-10906-6;Springer Fully Open;YFA_SOA;;Nicklas Dennermalm;2021-04-28;2021;;2290,00;List Price;EUR;;Guld
10.1186/s12889-021-10942-2;Springer Fully Open;YFA_SOA;;Annina Ropponen;2021-04-28;2021;;2290,00;List Price;EUR;;Guld
10.1186/s12909-021-02701-z;Springer Fully Open;YFA_SOA;;Erica Rothlind;2021-04-28;2021;;1790,00;List Price;EUR;;Guld
10.1186/s40635-021-00390-y;Springer Fully Open;YFA_SOA;;Randall Johnson;2021-04-28;2021;;1990,00;List Price;EUR;;Guld
10.1186/s12871-021-01351-4;Springer Fully Open;YFA_SOA;;Robert G Hahn;2021-04-28;2021;;1990,00;List Price;EUR;;Guld
10.1186/s43058-021-00153-6;Springer Fully Open;YFA_SOA;;Henna Hasson;2021-04-29;2021;;1540,00;List Price;EUR;;Guld
10.1186/s12887-021-02694-0;Springer Fully Open;YFA_SOA;;Mahnoush Malek;2021-05-03;2021;;1990,00;List Price;EUR;;Guld
10.1186/s12954-021-00499-z;Springer Fully Open;YFA_SOA;;Martin Kåberg;2021-05-03;2021;;2390,00;List Price;EUR;;Guld
10.1186/s12939-021-01460-z;Springer Fully Open;YFA_SOA;;RIDWANUL AMIN;2021-05-03;2021;;2290,00;List Price;EUR;;Guld
10.1186/s12960-021-00607-x;Springer Fully Open;YFA_SOA;;Linda Sturesson;2021-05-03;2021;;2290,00;List Price;EUR;;Guld
10.1007/s00420-021-01704-z;Springer Compact;YFA_SCO;;Mo Wang;2021-05-03;2021;;2289,00;Discounted;EUR;;Hybrid
10.1186/s13041-021-00789-4;Springer Fully Open;YFA_SOA;;Isabel Ellerbrock;2021-05-03;2021;;2290,00;List Price;EUR;;Guld
10.1186/s12887-021-02571-w;Springer Fully Open;YFA_SOA;;Sofia Karlsson;2021-05-03;2021;;1990,00;List Price;EUR;;Guld
10.1186/s12884-021-03786-6;Springer Fully Open;YFA_SOA;;Eva Wiberg-Itzel;2021-05-03;2021;;1990,00;List Price;EUR;;Guld
10.1186/s40959-021-00105-y;Springer Fully Open;YFA_SOA;;Renske Altena;2021-05-05;2021;;2090,00;List Price;EUR;;Guld
10.1186/s13244-021-01016-3;Springer Fully Open;YFA_SOA;;Alejandro Sanchez-Crespo;2021-05-05;2021;;1990,00;List Price;EUR;;Guld
10.1186/s13012-021-01124-0;Springer Fully Open;YFA_SOA;;Olivia Biermann;2021-05-05;2021;;2390,00;List Price;EUR;;Guld
10.1186/s12913-021-06478-1;Springer Fully Open;YFA_SOA;;Mattias Strand;2021-05-06;2021;;2170,00;List Price;EUR;;Guld
10.1186/s12961-021-00732-y;Springer Fully Open;YFA_SOA;;Kristi Sidney;2021-05-06;2021;;2190,00;List Price;EUR;;Guld
10.1038/s41525-021-00203-x;Springer Fully Open;YFA_SOA;;Volker Lauschke;2021-05-07;2021;;2890,00;List Price;EUR;;Guld
10.1007/s12032-021-01516-8;Springer Compact;YFA_SCO;;Jan Palmblad;2021-05-07;2021;;2289,00;Discounted;EUR;;Hybrid
10.1038/s41598-021-90843-x;Springer Fully Open;YFA_SOA;;Susanna Klevebro;2021-05-10;2021;;1690,00;List Price;EUR;;Guld
