doi;agreement;yfa_kod;article_title;corresponding_auth;approved_date;approved_year;first_published;apc;apc_source;currency;over limit;oa_type
10.1007/s12020-018-1687-0;Springer Compact;YFA_SCO;;Marcela Márquez;2018-08-27;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s12020-018-1734-x;Springer Compact;YFA_SCO;;Henrik Falhammar;2018-08-27;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11019-018-9865-7;Springer Compact;YFA_SCO;;Gert Helgesson;2018-08-24;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00296-018-4140-z;Springer Compact;YFA_SCO;;Susanne Pettersson;2018-08-23;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00586-018-5742-6;Springer Compact;YFA_SCO;;Gylfi Olafsson;2018-08-23;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00420-018-1349-9;Springer Compact;YFA_SCO;;Pia Svedberg;2018-08-20;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11701-018-0864-8;Springer Compact;YFA_SCO;;Sahar Salehi;2018-08-20;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10552-018-1075-3;Springer Compact;YFA_SCO;;Shadi Azam;2018-08-20;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10029-018-1809-x;Springer Compact;YFA_SCO;;M. Melkemichel;2018-08-20;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s12020-018-1723-0;Springer Compact;YFA_SCO;;Henrik Falhammar;2018-08-14;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00455-018-9937-0;Springer Compact;YFA_SCO;;Per Östberg;2018-08-14;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00330-018-5710-x;Springer Compact;YFA_SCO;;Tobias Granberg;2018-08-13;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11205-018-1981-5;Springer Compact;YFA_SCO;;Stefan Fors;2018-08-10;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s12144-018-9952-1;Springer Compact;YFA_SCO;;Nora Olsson;2018-08-07;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10654-018-0430-8;Springer Compact;YFA_SCO;;Kathleen Bokenberger;2018-07-31;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00394-018-1792-0;Springer Compact;YFA_SCO;;Mahmood Mahmood;2018-07-31;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10072-018-3507-y;Springer Compact;YFA_SCO;;Giulia Grande;2018-07-20;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10654-018-0425-5;Springer Compact;YFA_SCO;;Maria Altman;2018-07-18;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s40258-018-0418-2;Springer Compact;YFA_SCO;;Erik Landfeldt;2018-07-18;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10534-018-0131-5;Springer Compact;YFA_SCO;;Per Roos;2018-07-13;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s40520-018-1004-z;Springer Compact;YFA_SCO;;Amelie Mazya;2018-07-13;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00167-018-5059-3;Springer Compact;YFA_SCO;;Riccardo Cristiani;2018-07-12;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10865-018-9949-0;Springer Compact;YFA_SCO;;Markus Jansson-Fröjmark;2018-07-09;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00384-018-3125-4;Springer Compact;YFA_SCO;;Martin Dahlberg;2018-07-09;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00384-018-3124-5;Springer Compact;YFA_SCO;;Harald Söderbäck;2018-07-06;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s12022-018-9539-2;Springer Compact;YFA_SCO;;C. Juhlin;2018-07-05;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10910-018-0932-3;Springer Compact;YFA_SCO;;Dževad Belkić;2018-07-04;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s40258-018-0408-4;Springer Compact;YFA_SCO;;Brian Godman;2018-07-02;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s40471-018-0159-7;Springer Compact;YFA_SCO;;Chengxuan Qiu;2018-06-29;2018;;2200;CM discounted;EUR;;Hybrid
10.1245/s10434-018-6627-y;Springer Compact;YFA_SCO;;Jesper Lagergren;2018-06-26;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00167-018-5029-9;Springer Compact;YFA_SCO;;Riccardo Cristiani;2018-06-25;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00421-018-3911-2;Springer Compact;YFA_SCO;;Patrik Sundblad;2018-06-18;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10096-018-3306-7;Springer Compact;YFA_SCO;;Peter Bergman;2018-06-18;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00228-018-2507-4;Springer Compact;YFA_SCO;;Lucas Morin;2018-06-15;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11357-018-0029-8;Springer Compact;YFA_SCO;;Per Wändell;2018-06-14;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00345-018-2375-7;Springer Compact;YFA_SCO;;Tomas Thiel;2018-06-13;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11695-018-3348-z;Springer Compact;YFA_SCO;;Fanny Sellberg;2018-06-11;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00204-018-2239-3;Springer Compact;YFA_SCO;;Karin Broberg;2018-06-07;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00268-018-4673-z;Springer Compact;YFA_SCO;;Camilla Gustafsson;2018-06-01;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00428-018-2386-1;Springer Compact;YFA_SCO;;C. Juhlin;2018-05-29;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00281-018-0688-7;Springer Compact;YFA_SCO;;J. Mjösberg;2018-05-28;2018;;2200;CM discounted;EUR;;Hybrid
10.3758/s13415-018-0610-8;Springer Compact;YFA_SCO;;Jonas Persson;2018-05-24;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11060-018-2899-0;Springer Compact;YFA_SCO;;Jenny Bergqvist;2018-05-23;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10654-018-0411-y;Springer Compact;YFA_SCO;;Richard Bränström;2018-05-14;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00062-018-0697-x;Springer Compact;YFA_SCO;;Leonard Yeo;2018-05-11;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00228-018-2480-y;Springer Compact;YFA_SCO;;Diana Rydberg;2018-05-11;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10863-018-9760-1;Springer Compact;YFA_SCO;;Olof Lagerlöf;2018-05-09;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00125-018-4641-z;Springer Compact;YFA_SCO;;Johan Ärnlöv;2018-05-09;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s12020-018-1627-z;Springer Compact;YFA_SCO;;Ninni Mu;2018-05-07;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00234-018-2033-1;Springer Compact;YFA_SCO;;Nasren Jaff;2018-05-07;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00787-018-1161-9;Springer Compact;YFA_SCO;;Sven Bölte;2018-05-03;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00432-018-2646-0;Springer Compact;YFA_SCO;;Ivan Shabo;2018-05-02;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00423-018-1679-9;Springer Compact;YFA_SCO;;Adam Stenman;2018-05-02;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s12529-018-9716-1;Springer Compact;YFA_SCO;;Ingrid Demmelmaier;2018-05-02;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10610-018-9387-0;Springer Compact;YFA_SCO;;Joakim Sturup;2018-04-30;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10803-018-3588-8;Springer Compact;YFA_SCO;;Sven Bölte;2018-04-20;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10910-018-0906-5;Springer Compact;YFA_SCO;;Dževad Belkić;2018-04-18;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10552-018-1033-0;Springer Compact;YFA_SCO;;Shadi Azam;2018-04-16;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00590-018-2203-1;Springer Compact;YFA_SCO;;Peyman Bakhshayesh;2018-04-12;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00127-018-1515-0;Springer Compact;YFA_SCO;;Yvonne Forsell;2018-04-11;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00405-018-4970-z;Springer Compact;YFA_SCO;;Joar Sundman;2018-04-10;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00038-018-1097-3;Springer Compact;YFA_SCO;;Louise Sundberg;2018-04-09;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00259-018-4012-5;Springer Compact;YFA_SCO;;Agneta Nordberg;2018-04-09;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00383-018-4266-9;Springer Compact;YFA_SCO;;Elin Öst;2018-04-09;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00383-018-4265-x;Springer Compact;YFA_SCO;;Carmen Burgos;2018-04-09;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s12032-018-1127-2;Springer Compact;YFA_SCO;;Gabriel Afram;2018-04-05;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00109-018-1637-6;Springer Compact;YFA_SCO;;Annelie Brauner;2018-04-05;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00404-018-4773-x;Springer Compact;YFA_SCO;;Ganesh Acharya;2018-04-04;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11930-018-0147-4;Springer Compact;YFA_SCO;;Hannes Sigurjonsson;2018-04-03;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10067-018-4079-1;Springer Compact;YFA_SCO;;Eva Waldheim;2018-03-29;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10549-018-4768-0;Springer Compact;YFA_SCO;;Marike Gabrielson;2018-03-28;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00228-018-2448-y;Springer Compact;YFA_SCO;;Eleni Aklillu;2018-03-19;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11136-018-1841-4;Springer Compact;YFA_SCO;;Maria Reinius;2018-03-19;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11239-018-1642-1;Springer Compact;YFA_SCO;;S. He;2018-03-16;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00429-018-1650-0;Springer Compact;YFA_SCO;;Xin Li;2018-03-15;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10389-018-0910-z;Springer Compact;YFA_SCO;;Per Wändell;2018-03-14;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11606-018-4409-7;Springer Compact;YFA_SCO;;A Ekdahl;2018-03-14;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s40719-018-0125-3;Springer Compact;YFA_SCO;;Johan Schreeb;2018-03-12;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00394-018-1658-5;Springer Compact;YFA_SCO;;Joanna Kaluza;2018-03-09;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00125-018-4596-0;Springer Compact;YFA_SCO;;Rebecka Hjort;2018-03-08;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00213-018-4872-1;Springer Compact;YFA_SCO;;Mikael Tiger;2018-03-07;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10654-018-0375-y;Springer Compact;YFA_SCO;;Arvid Sjölander;2018-03-05;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00586-018-5541-0;Springer Compact;YFA_SCO;;Paul Gerdhem;2018-03-01;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11013-018-9574-y;Springer Compact;YFA_SCO;;Mattias Strand;2018-02-28;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00062-018-0679-z;Springer Compact;YFA_SCO;;Leonard Yeo;2018-02-23;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00384-018-2994-x;Springer Compact;YFA_SCO;;Carl Gustafsson;2018-02-21;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s40368-018-0332-1;Springer Compact;YFA_SCO;;G. Tsilingaridis;2018-02-19;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00228-018-2432-6;Springer Compact;YFA_SCO;;Marja-Liisa Dahl;2018-02-16;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00383-018-4237-1;Springer Compact;YFA_SCO;;Elin Öst;2018-02-14;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00787-018-1124-1;Springer Compact;YFA_SCO;;Sven Bölte;2018-02-14;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00127-018-1491-4;Springer Compact;YFA_SCO;;Richard Bränström;2018-02-13;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00787-018-1119-y;Springer Compact;YFA_SCO;;Sven Bölte;2018-02-08;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00167-018-4857-y;Springer Compact;YFA_SCO;;Martin Asker;2018-02-08;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11926-018-0726-4;Springer Compact;YFA_SCO;;Ingrid Lundberg;2018-02-08;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s12311-018-0927-4;Springer Compact;YFA_SCO;;Martin Paucar;2018-02-07;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00216-018-0943-8;Springer Compact;YFA_SCO;;Katja Petzold;2018-02-07;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00125-018-4572-8;Springer Compact;YFA_SCO;;Ingrid Dahlman;2018-02-06;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00586-018-5507-2;Springer Compact;YFA_SCO;;Eric Rydman;2018-02-06;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00429-018-1622-4;Springer Compact;YFA_SCO;;Konstantinos Ampatzis;2018-02-05;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10461-018-2041-5;Springer Compact;YFA_SCO;;Maria Reinius;2018-02-02;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00228-018-2429-1;Springer Compact;YFA_SCO;;Irene Eriksson;2018-02-02;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10803-018-3482-4;Springer Compact;YFA_SCO;;Soheil Mahdi;2018-02-01;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11307-018-1168-0;Springer Compact;YFA_SCO;;Akihiro Takano;2018-01-30;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00702-018-1847-7;Springer Compact;YFA_SCO;;Gilberto Fisone;2018-01-29;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00268-018-4498-9;Springer Compact;YFA_SCO;;Jan Åhlén;2018-01-29;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10549-018-4690-5;Springer Compact;YFA_SCO;;Mikael Eriksson;2018-01-25;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10654-018-0360-5;Springer Compact;YFA_SCO;;Anna Hedström;2018-01-25;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00415-018-8764-4;Springer Compact;YFA_SCO;;Erik Landfeldt;2018-01-25;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s40778-018-0118-8;Springer Compact;YFA_SCO;;Magnus Westgren;2018-01-22;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10615-018-0653-x;Springer Compact;YFA_SCO;;Maria Flink;2018-01-22;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10926-017-9751-9;Springer Compact;YFA_SCO;;Kristin Farrants;2018-01-18;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s12020-018-1526-3;Springer Compact;YFA_SCO;;Jan Calissendorff;2018-01-17;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s12035-018-0887-1;Springer Compact;YFA_SCO;;Kjell Fuxe;2018-01-15;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10910-017-0852-7;Springer Compact;YFA_SCO;;Dževad Belkić;2018-01-08;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00256-018-2878-8;Springer Compact;YFA_SCO;;Lars Weidenhielm;2018-01-08;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s00268-018-4460-x;Springer Compact;YFA_SCO;;Linda Sonesson;2018-01-08;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10549-018-4663-8;Springer Compact;YFA_SCO;;Sara Mijwel;2018-01-08;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s11886-018-0947-1;Springer Compact;YFA_SCO;;Ulrik Sartipy;2018-01-04;2018;;2200;CM discounted;EUR;;Hybrid
10.1007/s10549-017-4639-0;Springer Compact;YFA_SCO;;Annelie Liljegren;2018-01-02;2018;;2200;CM discounted;EUR;;Hybrid
10.1080/14740338.2018.1546841;Taylor&Francis;YFA_TAY;;Dr Jonas W  Wastesson;2018-12-21;2018;;4800;BK list price;USD;;Hybrid
10.1080/2000656x.2018.1561456;Taylor&Francis;YFA_TAY;;Anna Lindegren;2018-12-21;2018;;2950;BK list price;USD;;Hybrid
10.1080/14789949.2018.1560489;Taylor&Francis;YFA_TAY;;Malin Pauli;2018-12-21;2018;;2950;BK list price;USD;;Hybrid
10.1080/13662716.2018.1561361;Taylor&Francis;YFA_TAY;;Francesca Bignami;2018-12-12;2018;;2950;BK list price;USD;;Hybrid
10.1080/08923973.2018.1558235;Taylor&Francis;YFA_TAY;;Louise Lonndahl;2018-12-12;2018;;2950;BK list price;USD;;Hybrid
10.1080/14427591.2018.1551048;Taylor&Francis;YFA_TAY;;Lisette Farias;2018-12-06;2018;;2950;BK list price;USD;;Hybrid
10.1080/13676261.2018.1521952;Taylor&Francis;YFA_TAY;;Dr. HÃ©lio  Manhica;2018-12-06;2018;;2950;BK list price;USD;;Hybrid
10.1080/21681805.2018.1556729;Taylor&Francis;YFA_TAY;;Anna Wallerstedt Lantz;2018-12-06;2018;;2950;BK list price;USD;;Hybrid
10.1080/17461391.2018.1552721;Taylor&Francis;YFA_TAY;;Philip von Rosen;2018-11-26;2018;;2950;BK list price;USD;;Hybrid
10.1080/00016489.2018.1552014;Taylor&Francis;YFA_TAY;;Tina Dalianis;2018-11-23;2018;;2950;BK list price;USD;;Hybrid
10.1080/10837450.2018.1551903;Taylor&Francis;YFA_TAY;;Ibrahim El-Serafi;2018-11-23;2018;;2950;BK list price;USD;;Hybrid
10.1080/21679169.2018.1549591;Taylor&Francis;YFA_TAY;;Charlotta Thunborg;2018-11-19;2018;;2950;BK list price;USD;;Hybrid
10.1080/10803548.2018.1550297;Taylor&Francis;YFA_TAY;;Linda Schenk;2018-11-19;2018;;2950;BK list price;USD;;Hybrid
10.1080/14017431.2018.1547839;Taylor&Francis;YFA_TAY;;Toralph Ruge;2018-11-15;2018;;2950;BK list price;USD;;Hybrid
10.1080/0284186x.2018.1549367;Taylor&Francis;YFA_TAY;;Nele Brusselaers;2018-11-15;2018;;2950;BK list price;USD;;Hybrid
10.1080/09540121.2018.1545990;Taylor&Francis;YFA_TAY;;Galit Zeluf Andersson;2018-11-15;2018;;2950;BK list price;USD;;Hybrid
10.1080/14017431.2018.1546892;Taylor&Francis;YFA_TAY;;Per Wandell;2018-11-15;2018;;2950;BK list price;USD;;Hybrid
10.1080/09537104.2018.1542122;Taylor&Francis;YFA_TAY;;T Ivert;2018-10-29;2018;;2950;BK list price;USD;;Hybrid
10.1080/00365521.2018.1542453;Taylor&Francis;YFA_TAY;;Annika Lindblom;2018-10-29;2018;;2950;BK list price;USD;;Hybrid
